Bi-Mutual,Cascade,Clique,FBL,FFL,Fan-In,Fan-Out,Mutual-Cascade,Mutual-In,Mutual-Out,Regulated-Mutual,Regulating-Mutual,Semi-Clique,graph_id
2,23966,1,3,4900,3562,8179315,6,14,17344,3,3263,10,805
4,28234,0,6,6434,3520,8183047,8,22,16142,8,1234,4,790
7,31245,2,7,5567,4490,8186144,7,12,13096,4,1639,5,791
1,41460,0,6,6077,5718,8188181,4,21,11664,8,1086,6,799
5,23333,1,6,4202,4404,8178738,10,15,19947,0,2601,6,814
2,32518,0,6,5739,3778,8181414,16,13,16835,5,2045,9,818
3,27825,1,4,4912,4495,8176795,9,16,20462,3,2953,13,827
4,19601,0,2,3818,4654,8182784,9,20,17040,0,2227,5,798
1,28724,1,5,5199,2744,8183949,5,7,12613,5,3168,4,825
1,36996,2,2,6282,3069,8177602,5,9,17924,11,3132,12,819
5,24397,0,6,5588,2751,8181928,11,3,14952,1,2807,10,793
1,33331,0,5,6796,3552,8190555,5,10,8627,3,1065,1,850
4,27719,0,6,5112,5340,8183430,14,23,16394,7,1575,4,832
7,22154,0,1,3864,4467,8182562,9,18,16887,8,2388,3,823
5,28202,3,2,6113,2721,8172147,12,13,23827,8,2987,12,803
11,20354,0,3,4613,4693,8173439,12,14,25239,3,2389,12,804
3,27989,1,8,4896,4003,8180742,10,8,16645,2,2901,8,815
2,24173,0,5,5526,3421,8181150,9,5,16266,6,2570,10,811
8,25750,2,2,4659,3966,8173053,14,13,24255,8,3051,7,795
6,29527,1,5,5158,4322,8179330,9,15,18856,5,2367,9,807
1,23123,0,1,4799,4451,8191145,3,7,8730,3,1717,2,800
0,23171,1,0,4918,3021,8187221,1,5,9373,1,3299,2,809
5,25086,1,2,4675,4249,8180453,8,8,16865,2,3048,6,797
6,32455,5,3,6089,3785,8170728,18,28,25303,12,2951,23,831
5,35169,0,7,7452,3457,8176267,15,29,20313,3,2020,12,802
2,29221,0,8,6787,3940,8190088,12,5,9045,5,1087,3,817
3,24596,0,6,5689,3404,8191591,5,1,8103,2,1360,3,792
6,33200,2,6,7099,3023,8176285,18,14,20224,13,2226,8,841
3,23262,1,4,4898,3879,8183171,4,10,15165,3,2432,4,812
4,18447,2,1,3326,4038,8180848,4,5,17645,2,3137,5,796
0,22456,0,2,4494,3775,8191209,3,2,7820,1,2293,3,821
8,26926,0,1,5238,4451,8176090,7,19,21409,7,2670,10,856
7,20940,3,1,3720,3725,8174239,0,16,21820,4,4149,11,845
4,31491,2,4,5136,4436,8179119,13,20,18030,5,2894,9,834
1,33201,0,8,6223,4826,8190803,9,14,9631,8,719,3,806
6,30160,0,0,5558,4420,8183991,8,28,15200,4,1671,5,858
13,33923,1,6,6480,4516,8178202,20,44,19605,10,1884,9,816
2,24993,2,5,4482,4457,8178209,8,20,20409,1,2492,9,808
4,25645,1,1,7140,2721,8181298,14,15,17456,12,1094,2,810
2,28426,0,3,6022,3650,8189589,7,6,9310,3,1591,2,842
2,28305,0,1,5192,4375,8187178,11,19,12749,1,1489,4,835
9,29169,5,11,5889,4237,8167316,17,36,29806,5,2519,12,852
1,22359,1,1,4614,3374,8186060,2,1,12119,0,2655,5,813
2,31615,2,3,5271,2766,8177850,10,14,18348,4,3307,7,860
11,26990,1,5,5565,4824,8177557,16,25,21325,4,1810,9,848
2,24538,0,0,6322,3510,8189439,6,2,10692,2,826,2,840
3,23117,0,3,6604,3149,8191776,6,8,8211,9,754,1,854
3,29165,0,0,5108,4789,8183074,7,18,15737,6,2084,8,836
2,34599,1,5,4887,4495,8178280,10,13,19436,5,2738,10,859
9,19190,5,2,3521,4110,8167423,7,15,27692,2,4712,13,824
10,18752,3,2,4023,3318,8166900,10,8,29535,4,3798,16,833
6,25841,2,2,5067,3997,8178218,11,8,19017,4,2884,11,853
10,24394,0,7,4683,5093,8179589,21,19,20270,4,1767,4,837
9,27926,1,5,5270,2938,8175249,20,16,21167,5,3187,11,843
2,33512,2,1,4465,5034,8181550,9,25,17632,5,2218,7,844
1,37085,0,11,7027,4037,8189140,15,12,10251,3,840,1,861
4,31785,1,9,4561,4019,8178699,12,12,18801,5,3004,13,838
8,32576,0,0,6041,4556,8182181,7,14,16306,10,1777,6,864
6,26673,1,9,4714,4428,8180488,11,19,18609,8,2136,4,830
15,24356,2,5,3756,4826,8171403,14,36,26840,5,3026,14,851
1,31855,0,3,6676,3627,8190161,5,8,8294,2,1486,4,849
1,29707,0,2,5698,3855,8191253,3,6,8274,2,1442,2,862
8,19406,0,0,5196,3706,8178877,8,10,19227,1,2393,8,839
1,26696,0,4,5466,3030,8189498,6,5,9122,0,2011,2,822
4,28922,2,3,5198,3312,8177323,14,21,20173,7,2689,8,820
1,30433,0,8,5650,3153,8188353,6,6,9777,4,2160,4,877
5,16516,3,0,3786,2900,8173268,5,5,22367,3,4329,9,875
1,18902,0,0,5292,4269,8191990,2,5,8256,0,1286,3,826
2,21807,0,0,4690,3122,8182349,3,9,15502,1,2778,8,863
7,18419,2,1,3710,4776,8177723,9,10,21351,5,2644,10,871
8,29092,2,0,5944,3100,8174673,13,8,20639,6,3404,11,857
3,21867,0,2,5348,3670,8183062,9,5,15779,4,1949,8,855
11,29295,2,3,4318,4045,8174978,9,20,22496,3,3138,11,801
1,33263,0,4,7319,3609,8196369,6,15,4178,6,119,1,829
7,30929,1,3,5797,4458,8179700,11,15,18353,10,2112,7,866
1,26091,1,2,5045,3944,8183053,3,12,14842,4,2578,6,887
2,27415,0,6,5392,3864,8183040,8,4,15455,4,2103,6,870
2,26964,1,6,4741,3876,8183320,9,13,15005,3,2512,6,828
0,25211,1,5,5545,2879,8188436,2,3,9100,1,2514,2,865
3,29297,0,3,6140,3562,8187392,8,8,11794,8,1387,0,847
4,24813,0,1,5363,3659,8184027,8,15,14794,5,1953,6,876
1,31908,0,6,5851,3548,8188285,11,3,10056,3,1951,5,878
2,27998,1,2,5672,3623,8184012,7,14,13516,7,2440,10,882
0,35735,0,10,7838,3034,8189960,8,16,8091,8,1104,3,868
3,31385,0,0,6201,3843,8177486,11,22,20032,6,2178,12,867
1,21112,0,0,5193,3714,8189875,0,2,9061,3,1990,3,874
10,26874,2,5,4308,4759,8176392,11,27,22046,4,2663,8,886
5,26891,1,1,5463,4319,8182712,9,23,16662,7,1623,6,872
3,20763,5,0,3852,3094,8173119,7,5,22591,2,4255,10,869
3,24193,0,1,5569,3029,8177139,13,7,19630,1,2870,12,880
15,23805,0,2,5206,4106,8174990,16,12,24109,3,1881,9,883
7,28719,1,4,4891,3989,8175543,10,25,21727,4,2955,12,846
1,23597,0,0,4624,4373,8187305,6,3,12256,3,1955,7,879
3,32853,0,7,6753,3949,8175603,17,24,21195,8,2255,15,881
6,28078,1,6,5357,3811,8180172,11,15,18385,5,2084,6,873
6,24396,2,6,4110,4714,8179756,6,18,18868,1,2674,9,884
2,18799,4,0,3875,4194,8179229,3,11,18264,0,3363,4,885
2,31090,0,4,6441,3372,8181932,11,11,16216,5,1747,9,888
5,19319,3,3,4696,3146,8177157,7,2,19360,1,3437,5,889
3,17486,0,0,5139,3989,8188063,4,5,11830,2,1537,2,890
6,25236,2,7,3967,3411,8174006,11,15,22781,2,3659,11,891
2,22561,0,5,5116,3152,8188260,5,6,10376,2,2177,2,892
5,25825,1,3,4723,3317,8176568,16,11,20666,4,3056,11,903
4,32338,1,9,5956,3798,8179198,11,19,18300,5,2313,8,894
3,27973,0,9,5453,3885,8184830,11,12,14840,6,1484,4,893
5,39949,0,14,8223,3532,8185716,13,15,12161,11,993,2,899
1,36024,0,4,6791,4509,8191947,6,19,8412,4,478,1,907
8,18713,1,1,5029,2706,8173968,9,2,22215,3,3429,13,902
4,29280,1,2,5273,4257,8182020,9,19,16905,5,1943,7,895
8,28781,1,9,5282,4199,8175849,10,26,21424,5,2763,6,905
8,32274,1,2,4760,4258,8176439,9,17,21152,8,2858,12,896
2,36551,0,5,6043,4484,8186911,7,22,11494,2,1828,2,901
3,25776,0,4,5650,3678,8186551,11,11,11832,4,2031,3,900
1,32259,1,4,5091,3742,8183661,7,11,13240,2,3050,7,916
7,27643,0,0,6065,2993,8183400,9,8,14146,4,2240,4,898
8,29897,5,4,5027,3888,8173780,11,19,22374,6,3440,9,945
13,25879,7,6,3600,4327,8168027,9,18,27484,1,4463,19,924
0,26869,1,4,4687,3252,8186320,8,5,11398,3,2846,4,909
8,23081,4,2,4598,3604,8165089,12,12,30273,3,4044,18,897
1,24990,0,3,6493,3372,8189029,8,8,11045,5,767,2,925
8,21996,0,4,3924,5652,8180263,7,25,20403,0,1752,5,948
13,28696,1,4,4975,4343,8167440,21,25,29412,9,3110,13,994
6,28136,2,4,4998,3700,8174368,13,19,22290,6,3205,11,941
5,23162,0,2,5582,4032,8186108,2,17,13489,9,1459,3,950
5,29976,0,7,5531,4239,8183521,5,15,15431,2,1807,5,980
3,27842,1,1,5423,3215,8184883,9,8,12618,4,2584,4,911
2,26586,0,3,6656,3570,8189469,5,5,8993,4,1492,3,974
5,25465,2,1,5624,3931,8180784,12,15,18101,9,1783,6,910
0,33179,0,6,6511,3741,8187137,9,11,12163,5,1144,3,908
2,18695,1,0,5641,3308,8184531,4,2,13180,2,2373,5,990
6,28383,2,1,4646,4397,8173380,9,18,24343,7,2847,14,904
8,26556,0,1,5273,4715,8183988,9,13,16582,5,1125,2,961
7,36115,3,6,6393,4867,8177149,14,18,20657,2,1936,8,927
5,21243,1,7,5029,3269,8176214,10,7,21767,1,2533,12,906
3,29499,0,11,5807,3766,8185935,10,13,12291,3,2033,2,991
1,31257,0,2,5591,3919,8192719,2,6,6925,1,1438,2,988
3,21209,1,2,4515,3739,8181478,10,9,17014,4,2541,5,970
9,35668,2,4,5448,4253,8177677,13,24,18746,4,3094,14,952
6,30263,7,7,5331,3539,8177746,14,17,19147,2,2920,6,942
5,23978,2,1,4990,3271,8176264,13,5,20620,3,3100,9,926
0,28307,0,8,6054,3381,8189943,5,4,8945,2,1582,3,923
5,21341,1,0,4781,3777,8180575,6,14,17295,2,2719,7,955
1,34304,0,6,6885,3170,8189219,10,8,8777,5,1609,2,915
15,15952,3,1,3057,4313,8172743,2,6,24596,1,3838,10,917
4,24038,0,1,4832,2730,8176861,5,13,20119,4,3135,12,944
3,18486,1,0,5737,2673,8178669,8,10,18248,5,2715,8,951
7,26830,2,3,4597,3742,8181479,11,5,16013,0,2993,10,913
1,25838,0,2,6323,3956,8189027,7,11,10855,4,948,3,929
5,28210,1,5,4931,4312,8178490,6,27,20416,4,2128,4,914
0,20986,0,3,4882,3551,8186908,5,0,11530,0,2391,6,954
9,27134,2,7,5677,2851,8171350,15,12,25355,9,2839,10,928
2,19326,0,1,4936,3857,8187840,5,6,11246,4,2039,4,985
2,23168,0,5,5058,3496,8183560,7,6,15542,4,1966,7,912
5,25268,0,2,5348,2761,8177164,9,6,19519,4,3024,11,977
1,33258,1,6,5964,3982,8187251,15,17,12375,4,1251,2,935
2,18193,0,0,4575,4455,8187157,5,8,13091,5,1640,2,922
5,35274,1,3,4979,4027,8181796,10,16,15612,2,2848,8,919
4,30105,3,3,4126,3998,8176102,9,22,19976,7,3939,4,920
1,25676,1,3,4910,4483,8185612,3,8,13170,2,2202,7,918
13,29017,3,4,5494,3757,8169766,14,18,25571,12,3605,15,921
7,25592,2,2,5121,4228,8177202,9,15,20962,4,2394,10,933
8,35072,0,10,6676,4172,8177029,18,18,20824,10,1769,8,971
5,24949,0,3,4863,3426,8182658,9,15,16212,4,2176,8,943
1,30249,1,5,5307,3682,8186842,8,3,11300,2,2323,5,979
6,16617,0,0,4563,4852,8184867,5,7,15810,4,1428,4,939
0,26697,0,3,4971,3878,8190945,5,4,8517,1,1838,2,930
4,29172,2,4,5122,3869,8184166,10,5,13161,0,2819,6,976
3,32389,1,5,6077,3107,8179390,11,15,17579,6,2519,6,967
9,27961,2,5,4982,5094,8178825,8,28,19232,3,2518,9,962
1,30186,0,1,5676,3247,8183163,6,11,14146,3,2554,8,978
8,23351,1,1,4491,4158,8173364,6,24,24202,5,3009,11,938
8,36978,2,4,5940,3648,8175599,8,23,19710,10,3406,13,937
2,20603,0,2,4686,4217,8186942,3,8,12900,6,1784,6,998
3,31134,0,6,5678,4391,8183794,10,16,14902,4,1859,5,986
3,23851,1,1,4607,3604,8186297,5,0,12536,0,2330,4,931
8,23300,3,3,2949,5390,8175948,8,19,21849,0,3666,8,960
2,34543,0,2,6755,3295,8183223,9,4,13538,6,2284,9,956
6,25056,1,0,5523,3894,8178762,9,13,19333,5,2230,9,999
1,21880,0,0,4662,4444,8194739,0,4,5573,2,1571,0,963
4,27367,1,4,6553,2974,8179019,9,9,17952,13,2279,4,932
7,26951,2,0,4805,3708,8180661,3,8,16923,2,2847,9,957
12,21493,1,3,5112,3407,8174014,17,7,23289,6,2821,12,959
6,26569,3,3,5275,3199,8178046,4,9,18102,1,3326,12,947
1,27641,1,8,5544,4595,8190591,6,18,9454,2,1256,3,997
2,23172,0,2,5641,4088,8185241,5,9,14476,6,1372,2,949
3,30003,0,3,5752,4623,8191363,10,4,9276,3,855,1,983
5,27748,1,6,5480,3860,8184405,9,14,13618,3,2292,6,982
6,28035,0,7,5046,4311,8182898,10,9,16006,5,2070,4,968
7,20680,1,0,3635,3527,8177356,2,5,18877,1,4108,11,936
5,25733,0,3,5818,2990,8181150,7,10,16303,2,2408,9,946
3,26848,0,2,6025,3382,8185119,6,6,12161,1,2396,6,953
3,21786,0,0,4334,4196,8191302,2,7,8694,2,1890,1,996
10,29466,3,4,4733,3383,8176334,11,7,19793,1,3602,12,966
12,27759,2,6,5341,4439,8171961,18,23,24621,6,3069,8,972
3,26267,1,5,5085,3555,8185278,9,12,13268,5,2233,1,964
3,17459,2,1,4328,3603,8180165,4,0,16940,1,3329,7,940
8,30020,1,2,5312,3948,8179308,7,12,17841,6,2808,9,989
1,27638,0,3,5378,3363,8189288,3,1,8881,0,2279,5,965
5,24453,1,7,4327,4500,8180083,8,27,19259,4,2206,9,958
10,33767,0,2,7018,3967,8176010,17,20,20874,16,2076,11,975
3,30434,0,3,5702,4579,8188539,7,13,10803,1,1528,4,934
0,19773,0,0,4895,2970,8184907,4,5,13054,1,2622,7,969
1,25694,4,3,4322,2887,8182220,1,7,12672,3,4441,3,993
1,19680,0,0,4932,4634,8191563,4,9,8941,2,1336,2,987
1,20869,1,2,4567,3782,8178227,5,10,19658,2,2815,13,973
4,28623,0,3,5404,4410,8180176,11,17,18969,7,1763,11,992
7,26757,1,3,4925,3940,8178893,13,21,18955,7,2651,7,981
3,35211,0,3,5707,4045,8179850,9,27,18339,7,2091,11,984
3,33908,2,8,5959,3167,8178436,10,25,19038,7,2323,7,995
